,name,categories,address,city,postal_code,province,country,latitude,longitude,websites
107,Dairy Queen,Fast Food Restaurants,12759 Us Route 60,Ashland,41102,KY,US,38.3887,-82.7156,http://www.dairyqueen.com
108,Pizza Hut,Fast Food Restaurants,1439 S US Highway 1,Fort Pierce,34950,FL,US,27.4357,-80.326,http://www.pizzahut.com
109,Arby's,"Fast Food Restaurant, American Restaurant, and Sandwich Place",12915 Cortez Blvd,Brooksville,34613,FL,US,28.534187,-82.516103,"http://www.arbys.com,http://arbys.com"
110,McDonald's,Fast Food Restaurant,11671 Se Federal Hwy,Hobe Sound,33455,FL,US,27.06168,-80.13746,http://mcdonalds.com
111,Culver's,Burger Joint and Fast Food Restaurant Gulf Breeze,8792 Navarre Pkwy,Navarre,32566,FL,US,30.403772,-86.85506,"http://www.culvers.com,http://culvers.com/restaurants/navarre-fl"
112,Burger King,Fast food restaurants,825 E 49th St,Hialeah,33013,FL,US,25.867613,-80.266376,"http://www.bk.com,http://www.burgerking.com/"
113,Pizza Hut,Fast Food,2750 W 68th St Ste 104,Hialeah,33016,FL,US,25.882938,-80.33868,"http://www.pizzahut.com,http://www.pizzahut.com/"
114,Dairy Queen,Fast Food,36172 Hwy 27,Haines City,33844,FL,US,28.125757,-81.64043,"http://www.dairyqueen.com/,http://dairyqueen.com"
115,Pizza Hut,Fast Food Restaurants,52 Tuscan Way Ste 208,Saint Augustine,32092,FL,US,29.96174,-81.49109,http://www.pizzahut.com
116,KFC,Fast Food Restaurant,1232 Providence Blvd,Deltona,32725,FL,US,28.8829,-81.2413,"http://www.kfc.com,http://kfc.com"
117,McDonald's,Fast food restaurants,2370 US Highway 331 S,DeFuniak Springs,32435,FL,US,30.68782,-86.12318,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1Dtt581JwH6rvi9UN2-AW34ISP0JhtFQGQLnDdvfQfrSO-zvO4AkSGgIkC0OkjRwrc_8XrbSDDlmhDrDxBVDmhrkP7KvU1bGJpElXa8uBndpVCIlriAsonKvp2MumhEshE40Aw0-dsieNYX2S9DzU5m6vregqZfEgTwhYO8AQ8LLx1EfG6Ahb1UU9RfR156SW0jUuA_qjgypXlwHx2tMyK8o-BiTP4Wgo0l6Tt48vg-Bc-EUANa7o7S62LuTc-HKnggjJQ_HFw_NywLHUwWkEeWnvvdqCJ3HbvPaW6Lm0fPy-QDpBzTDGCzP_7rzg1AMEv53BprniE-P2sJYRBjqQp2V2d7dIqyqpN1W&placement=listing_profile.b&cs_user=unknown&cs_session=6f41a129348aa81b8accd61d91669a3ef8d9d655"
118,SONIC Drive-In,Fast Food Restaurant,1508 US Highway 331 S,DeFuniak Springs,32435,FL,US,30.70032,-86.12317,"https://locations.sonicdrivein.com/fl/defuniak-springs/1508-u-s--hwy-331-south.html,http://sonicdrivein.com"
119,Whataburger,Fast Food Restaurants,2434 US Highway 331 S,DeFuniak Springs,32435,FL,US,30.68693,-86.12329,"https://locations.whataburger.com/fl/defuniak-springs/2434-us-highway-331-s.html/,https://locations.whataburger.com/fl/defuniak-springs/2434-us-highway-331-s.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,https://locations.whataburger.com/fl/defuniak-springs/2434-us-highway-331-s.html/?utm_source=yextpages&utm_medium=locallistings&utm_campaign=yextpages"
120,Arby's,"Fast Food Restaurant, Sandwich Place, and American Restaurant",9975 Corkscrew Rd,Estero,33928,FL,US,26.432003,-81.789408,"http://www.arbys.com,http://locations.arbys.com/us/fl/estero/9975-corkscrew-rd.html"
121,Chick-Fil-A,Fast Food Restaurants,519 Brandon Town Center Mall,Brandon,33511,FL,US,27.928097,-82.324836,http://www.chick-fil-a.com/westfieldbrandon
122,Taco Bell,Fast Food Restaurant,865 S Main St,Belle Glade,33430,FL,US,26.67511,-80.67,"http://www.tacobell.com,https://locations.tacobell.com/fl/belle-glade/865-south-main-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=028590andutm_content=website,http://tacobell.com"
123,McDonald's,Fast Food Restaurant,339 US Highway 27 S,Avon Park,33825,FL,US,27.596742,-81.494029,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJH082dWwoivc4p4kYcNctobV9d38jH7Uy-8s-6g-hHOcn8pK-EbMNfkijcS63cHK1O1bbz83Ue83JCdx1TixCNR2LYzXfU6L0dSkSxuTZ3Lq5VfyeGRg0LrcjQMAFb3FVHVJ3WARRKOLBF7fUDiThK0yXv7cfKps9_A3VjX2XeiZELE2ptulcV9a58R5y9pFUfjHddluI_Y0AyG54NxPxX8SoWeyfZo2zpaC4ZoeD_Gs_0bjOOvh8ON-OuH0Pb9waSdvDRDNlNkfm9H20Z-pkWtDOwMPZttSHkmuBqw1ndIs-jBEKdc0gWNjURXlxLMGkIbBYlj7CwRLnxCeKWvanRynguEUbZ9LH&placement=listing_profile&cs_user=unknown&cs_session=47264dd99389ccea3fa66609402cc35cc57f4737"
124,Pizza Hut,Fast Food Restaurants,1498 US Highway 17 N,Wauchula,33873,FL,US,27.56904,-81.81521,"http://www.pizzahut.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJLpjy3VUlKNh5fCAtnz4V-8bhJKzZuaQD1ca6FJqGo-lzldJqcinKEpHAkWuqda0Ne8oNZbA85xASB2d6apqWts_PSHBIUmoG3-nr-8gGvFTxeygH1B8SMrNrsTqHo2CKSQJJl0Uxo9GLc4TQG-5tee4TO3FDukULdmWBiK7upIMB0h-7jYYSApyO_DOgSBUM44jczEXGuTn_YLE1zzic4v6MEWcB05IjmINYQVe9QG2zert5bHNmfq3l3W27n8JaQ-lIJJ7UrUjNTTeVg_QY8z4zPoT-krZ0CiJ6MYqd-V2Wy-KoyGQrJ-iTBNPhuz8hnx0zO5qusUZCucT6WoakpFzgEQkvqo9X&placement=listing_profile&cs_user=unknown&cs_session=c3d172019472fa4e5bdc9385b94c631ca2bc0c45"
125,Firehouse Subs,Fast Food,1608 W Orange Blossom Trl,Apopka,32712,FL,US,28.68587218,-81.53919026,"https://www.firehousesubs.com/locations/fl/apopka-commons,http://www.firehousesubs.com"
126,Burger King,Fast Food Restaurant,460 Airways Ave,Savannah,31408,GA,US,32.135603,-81.208243,"http://bk.com,https://locations.bk.com/ga/savannah/460-airways-ave.html,http://www.bk.com"
127,SONIC Drive-In,Fast Food Restaurant,1510 N Summit St,Arkansas City,67005,KS,US,37.08012,-97.03938,"https://locations.sonicdrivein.com/ks/arkansas-city/1510-north-summit-street.html,http://sonicdrivein.com"
128,McDonald's,Fast Food Restaurants,2613 Central Ave,Dodge City,67801,KS,US,37.77885,-100.01663,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
129,Burger King,Fast Food Restaurants,2501 Se Delaware Ave,Ankeny,50021,IA,US,41.704627,-93.580975,"http://www.bk.com,https://locations.bk.com/ia/ankeny/2501-s-e-delaware.html"
130,Cupie's Drive-In,Fast Food Restaurants,134 W Kamehameha Ave,Kahului,96732,HI,US,20.8874,-156.4698,http://www.cupiesdrivein.com
131,Chick-Fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place",230 S Duff Ave,Ames,50010,IA,US,42.02045,-93.60967,"http://www.chick-fil-a.com/ames,http://www.chick-fil-a.com,http://chick-fil-a.com/ames"
132,Burger King,Fast Food Restaurants,2817 E 13th St,Ames,50010,IA,US,42.03511,-93.57344,"https://locations.bk.com/ia/ames/2817-east-13th-st.html,http://www.bk.com"
133,Burger King,Fast Food Restaurant,1020 E 1st St,Ankeny,50021,IA,US,41.732374,-93.582329,"http://www.bk.com,https://locations.bk.com/ia/ankeny/1020-east-1st-st.html"
134,Pizza Hut,Fast Food Restaurants,2450 S Vista Ave,Boise,83705,ID,US,43.580339,-116.213106,http://www.pizzahut.com
135,Burger King,Fast food restaurants,1807 N Church St,Burlington,27217,NC,US,36.09503,-79.408,"http://www.bk.com,https://locations.bk.com/nc/burlington/1807-north-church-st.html,http://bk.com"
136,Dairy Queen,Fast Food Restaurants,2535 18th St,Bettendorf,52722,IA,US,41.548648,-90.504798,http://www.dairyqueen.com
137,McDonald's,Fast Food Restaurant,9320 Steele Creek Rd,Charlotte,28273,NC,US,35.16361,-80.96889,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
138,Burger King,Fast Food Restaurant,9640 Mariposa Rd,Hesperia,92344,CA,US,34.425812,-117.378018,http://www.bk.com
139,Burger King,Fast food restaurants,17021 Main St,Hesperia,92345,CA,US,34.419638,-117.291579,http://www.bk.com
140,Del Taco,Fast Food Restaurant,14485 Inglewood Ave,Hawthorne,90250,CA,US,33.899881,-118.361657,http://deltaco.com
141,Del Taco,Fast Food Restaurant,18070 Chatsworth St,Granada Hills,91344,CA,US,34.264517,-118.526782,"http://www.deltaco.net,http://deltaco.net"
142,Arby's,Fast Food Restaurant,1200 Forrest Ave,Dover,19904,DE,US,39.158375,-75.550267,"http://www.arbys.com,https://locations.arbys.com/us/de/dover/1200-forrest-ave.html,http://locations.arbys.com/us/de/dover/1200-forrest-ave.html"
143,McDonald's,Fast Food Restaurants,300 Mccarter Rd,Fountain Inn,29644,SC,US,34.68534,-82.19727,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
144,Burger King,Fast Food Restaurant,2040 Cumberland St,Lebanon,17042,PA,US,40.33873,-76.447826,http://www.bk.com
145,Chipotle Mexican Grill,Fast Food Restaurants,1451 Quentin Rd,Lebanon,17042,PA,US,40.31787,-76.42396,http://www.chipotle.com
146,Taco Bell,Fast Food Restaurants,609 Naamans Rd,Claymont,19703,DE,US,39.81718,-75.45715,"http://www.tacobell.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJUxvsjhaVB8tO-ijV5xKzSNT2xPl9DpdifkldMDaXXJInNCnTmMm4DEMgB74WCvnbdnCLqBS7bX7TgcJVkoo1WDwnkjfL5SZ8xRwRuKpCds7ih7J30382cpcsFHtJz6Sf22hTahqtIaKiUAHKVhjLYDDKC8NxWU8lHT_B40cbocWhMtKntjzi4NDfZ68wlG7w1LkZ5HDYJUL-a8tWFONzVeyw0HLTM8qO7AZEeX1oUwkvplDCjKHzcsdO_9fOF9QfoF0eVlQWLNvqlARozoBMJi9sErLkYridFhtbt-yF8D8mbLqUuDX9ms_qPe7wcRrvFdL-4Ve5l9jQQD57sKqgBBod25gs-apb&placement=listing_profile&cs_user=unknown&cs_session=c3bcb29f3bbdf5189827891ce394a3f8cc449a96"
147,Pizza Hut,Fast Food,5800 W Chandler Blvd,Chandler,85226,AZ,US,33.30628,-111.94409,http://www.pizzahut.com/
148,McDonald's,Fast Food Restaurants,1205 Commons Cir,Plover,54467,WI,US,44.49541,-89.51668,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
149,Arby's,"Restaurant, Fast Food Restaurant, and Sandwich Place",1099 S Blackhawk St,Aurora,80012,CO,US,39.697205,-104.824323,"http://www.arbys.com,http://www.arbys.com/,http://locations.arbys.com/us/co/aurora/1099-s-blackhawk-st.html,http://arbys.com"
150,Primo's Pizza,Fast Food Restaurants,406 N Pershing St,Energy,62933,IL,US,37.77743,-89.02603,http://primospizzaherrin.com
151,Simple Simon's Pizza,Fast Food Restaurants,201 Lee Town Rd,Pea Ridge,72751,AR,US,36.44176,-94.114426,http://www.simplesimonspizza.com
152,Arby's,Fast Food Restaurants,3067 Wilma Rudolph Blvd,Clarksville,37040,TN,US,36.594351,-87.287425,"https://locations.arbys.com/us/tn/clarksville/3067-wilma-rudolph-blvd.html,http://www.arbys.com,http://locations.arbys.com/us/tn/clarksville/3067-wilma-rudolph-blvd.html,http://www.locations.arbys.com/us/tn/clarksville/3067-wilma-rudolph-blvd.html"
153,Dairy Queen,Fast Food Restaurants,1635 W State St,Alliance,44601,OH,US,40.90199,-81.12966,http://www.dairyqueen.com
154,CASA Mexicana,Fast Food Restaurants,5311 Highway 5 N Ste 240,Bryant,72022,AR,US,34.623,-92.50348,http://www.casamexicana.com
155,Burger King,Fast Food Restaurant,3001 N Reynolds Rd,Bryant,72022,AR,US,34.623419,-92.499052,"https://locations.bk.com/ar/bryant/3001-reynolds-rd.html,http://www.bk.com"
156,Burger King,Fast Food Restaurants,2275 E Butler Ave,Flagstaff,86004,AZ,US,35.192109,-111.624197,"https://locations.bk.com/az/flagstaff/2275-east-butler-ave.html,http://bk.com"
157,Arby's,Fast Food Restaurants,1818 6th St,Brookings,57006,SD,US,44.31095,-96.77414,"https://locations.arbys.com/us/sd/brookings/1818-6th-street.html,http://arbys.com"
158,KFC,Fast Food,3051 W Apache Trl,Apache Junction,85120,AZ,US,33.41508,-111.57884,"http://www.kfc.com,http://www.kfc.com/"
159,Burger King,Fast Food Restaurants,Route 52 Airport Square,Bluefield,24701,WV,US,37.28415,-81.25128,https://locations.bk.com/wv/bluefield/route-52-airport-square.html
160,Bob Evans,Fast Food Restaurants,102 Harper Park Dr,Beckley,25801,WV,US,37.793559,-81.217557,https://www.bobevans.com/our-restaurants/locations/258
161,Pizza Hut,Fast Food Restaurants,1912 Harper Rd,Beckley,25801,WV,US,37.790326,-81.210547,"http://www.pizzahut.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJBJDi5qjwdnosN08aY8yvxL8WpfyGBreknV9axxCltsakePvOfTcTL-8yrrn_zER6bp4pNbjpxBw3A4mzMvmw4qwqAhZ_OMjZ9GUR9vdBUYOZ_q0hPHTf-VbV7j853G04wURZF0WlCWUxWhWwUgppXyYmYG9nmmdpXMQzjJUFUyf0ZY9Uuc4Oqs5kFpwAkUJjEgh9L1JRBcs_gqpc3cnhTbn7cpmMOyoldisza-Xbtyd8_cHLJcibFOnfvJVmcID1h7dmKWX1IteV5-qSYFZAhmMZBxdFViuXuqRQjed2MJZgypcdgCmZVjP4EMC1JOjh8PdlWo9Clkl8l5xaopj0Gv6LX7z0N_Y0&placement=listing_profile&cs_user=unknown&cs_session=bf4e5bd13484c9f0a20d233e9f98a86810f92dd0"
162,Players Grill,Fast Food Restaurants,1855 Deerfield Rd,Highland Park,60035,IL,US,42.17114472,-87.82489848,http://playersgrill.net
163,Burger King,Fast Food Restaurants,3 Clarksburg Rd,Buckhannon,26201,WV,US,38.997749,-80.233242,http://www.bk.com
164,Arby's,Fast Food,302 Yellowstone Ave,Cody,82414,WY,US,44.51606,-109.08971,"https://locations.arbys.com/us/wy/cody/302-yellowstone-avenue.html,http://locations.arbys.com/us/wy/cody/302-yellowstone-avenue.html"
165,Burger King,Fast Food Restaurant,1902 Mountain View Dr,Cody,82414,WY,US,44.51459,-109.05084,"https://locations.bk.com/wy/cody/1902-mountain-view-dr.html,http://www.bk.com,http://bk.com"
166,Pizza Hut,Fast Food Restaurants,5320 Yellowstone Rd,Cheyenne,82009,WY,US,41.16767,-104.828636,http://www.pizzahut.com
167,Back Yard Burgers,Fast Food Restaurants,1100 Poplar View Ln N,Collierville,38017,TN,US,35.0492,-89.69907,http://www.backyardburgers.com
168,Arby's,Fast Food Restaurants,967 W Poplar Ave,Collierville,38017,TN,US,35.04561,-89.6942,https://locations.arbys.com/us/tn/collierville/967-w-poplar-avenue.html
169,Arby's,Fast Food Restaurants,2607 Cy Ave,Casper,82604,WY,US,42.82804,-106.354802,"https://locations.arbys.com/us/wy/casper/2607-cy-ave.html,http://locations.arbys.com/us/wy/casper/2607-cy-ave.html"
170,Arby's,Fast Food Restaurants,1860 N Germantown Pkwy,Cordova,38016,TN,US,35.175914,-89.792333,"http://www.arbys.com,https://locations.arbys.com/us/tn/cordova/1860-n-germantown-pkwy.html"
171,SUBWAY,Fast Food Restaurants,310 W Grand Xing,Mobridge,57601,SD,US,45.53751,-100.43688,http://www.subway.com
172,Arby's,Fast Food,1502 N Clinton St,Defiance,43512,OH,US,41.303027,-84.361279,"http://www.arbys.com,https://locations.arbys.com/us/oh/defiance/1502-n-clinton-st.html,http://locations.arbys.com/us/oh/defiance/1502-n-clinton-st.html"
173,Pizza Hut,Fast Food Restaurants,1133 N Clinton St,Defiance,43512,OH,US,41.301426,-84.360818,"http://www.pizzahut.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4xFwjWo1y_3oMTt0W70UlUEOGBuWa4PRxCOstgvLEY2XuknTAmYa2Lqw1Pj-2PaO7Gtv-eM5inYNeJUsSXNSbMp7W5BfKzU5f7xFNV3ADNI37Ymflxg2lpp8eGYv86SJdVHCVHoOqAS59qXHc7xVm3VEg7SX0JdAkDm7luT-FaDmPjsRV24CPePpVsLXJE8JM1HMDPqHGV_9frrF03P39_j1ZtrD6XNadA7J03ZLCtztG86JTVmJzc5Wr4LUvdp6fBuYGkCDm6mxdW2xL9PEalh-pgRqrafrz6b2-xOlamqv4h59ATo8RnclmAEQYDXb2wbVlADLjHkKTSktdP3VPJLCvV4V_Zbic&placement=listing_profile.c&cs_user=unknown&cs_session=54f7491d37efd85e1a57dc211030697f60eaca32"
174,Pizza Hut,Fast Food Restaurants,11 W Dayton Yellow Springs Rd,Fairborn,45324,OH,US,39.783394,-84.006478,http://www.pizzahut.com
175,Arby's,Fast Food,1205 6th Ave Se,Aberdeen,57401,SD,US,45.459587,-98.469823,http://www.arbys.com
176,McDonald's,Fast Food Restaurant,2260 Highway 394,Blountville,37617,TN,US,36.524041,-82.312707,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
177,McDonald's,Fast food restaurants,214 Carolina Pottery Dr,Blountville,37617,TN,US,36.534114,-82.390053,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJOkkIF-WOaIByBvvSanpjNtoD1H7-nrk79mMKzaqFRqAE-DIi6VaTN0hdyfOT3mJY3A2AvrkepBEsaGS6xFqotz-5ju59PuhBJ-KNvO0-MRh9MhFGwjBZY-Ql4Vp6yatt2bucTi0VNOaHDA704HzPeSYAqmWD9WmdBLZ3WRNUZvhefHKQntNPAJn-C27U5syYtXru4M4qnRQU2B-ou5O2-lzXCVgk-OuhU3TzzkL7oagDSyfYRNRkunZ-ZhGImn0orLOl7P1PuNLwz36g7293F_YuD8kqmtJHsElzwsPXFHI8Yhy7t_MBnpqOeEEH5VRLwVxbCfcFCq7T0s1NLZ8YtxlJzLAnLvVM&placement=listing_profile&cs_user=unknown&cs_session=d8e31e220d6138c99f777419736373552fa20120"
178,Arby's,Fast Food Restaurant,1313 Highway 394,Blountville,37617,TN,US,36.541865,-82.33235,"http://www.arbys.com,https://locations.arbys.com/us/tn/blountville/1313-highway-394.html,http://locations.arbys.com/us/tn/blountville/1313-highway-394.html"
179,Burger King,Fast Food Restaurants,100 Prince Royal Dr,Berea,40403,KY,US,37.568606,-84.311046,http://www.bk.com
180,Italo's Pizza,Fast Food Restaurants,16311 State Route 267,East Liverpool,43920,OH,US,40.66428,-80.62041,http://www.italospizza.com
181,Dairy Queen,Ice Cream Shop and Fast Food Restaurant,900 W 8th St,East Liverpool,43920,OH,US,40.62539,-80.59109,"http://www.dairyqueen.com,http://dairyqueen.com"
182,Hunan Gardens,Fast Food Restaurants,723 Saratoga Ave,Lima,45804,OH,US,40.73101,-84.07296,http://www.limahunangardens.com/location.html
183,Burger King,Fast Food Restaurant,23777 Us Route 23,Circleville,43113,OH,US,39.58426871,-82.95390414,"http://bk.com,http://www.bk.com"
184,Burger King,Fast food restaurants,414 Water St,Chardon,44024,OH,US,41.580901,-81.210168,"https://locations.bk.com/oh/chardon/414-water-st.html,http://www.bk.com"
185,Burger King,Fast Food Restaurant,2005 S Main St,Bellefontaine,43311,OH,US,40.331939,-83.761451,"http://www.bk.com,https://locations.bk.com/oh/bellefontaine/2005-s-main-st.html"
186,Burger King,Fast Food Restaurants,2000 E Edgerton Rd,Broadview Heights,44147,OH,US,41.29553,-81.67674,https://locations.bk.com/oh/broadview-heights/2000-edgerton-rd.html
187,Burger King,Fast Food Restaurant,10037 Broadview Rd,Broadview Heights,44147,OH,US,41.293022,-81.68467,http://www.bk.com
188,Toppers Pizza,Fast Food Restaurants,475 Chippewa Mall Dr,Chippewa Falls,54729,WI,US,44.92456,-91.38189,http://www.toppers.com
189,Hernandez Mexican Restaurant,Fast Food Restaurants,212 S 7th St,Delavan,53115,WI,US,42.63089,-88.63918,http://www.hernandez-restaurant.com
190,Culver's,Fast Food Restaurant,1931 E Geneva St,Delavan,53115,WI,US,42.627712,-88.621712,"http://www.culvers.com/restaurants/Zion,http://www.culvers.com/restaurants/delavan"
191,Burger King,Fast food restaurants,2680 Market St,Christiansburg,24073,VA,US,37.16537,-80.422283,"http://www.bk.com,https://locations.bk.com/va/christiansburg/2680-market-st.html"
192,Arby's,Fast Food Restaurant,2650 Market St,Christiansburg,24073,VA,US,37.166086,-80.422225,"https://locations.arbys.com/us/va/christiansburg/2650-market-st.html,http://www.arbys.com,http://locations.arbys.com/us/va/christiansburg/2650-market-st.html"
193,Burger King,Fast food restaurants,1004 S Main St,Farmville,23901,VA,US,37.289041,-78.397491,"http://www.bk.com,https://locations.bk.com/va/farmville/1004-south-main-st.html,https://www.bk.com"
194,Glorious Foods Gourmet to go & Catering,Fast Food Restaurants,1709 Allied Ln,Charlottesville,22903,VA,US,38.04129,-78.47775,http://www.gloriousfoodscatering.com
195,Little Caesars Pizza,Fast Food Restaurants,1835 Ne Division St,Gresham,97030,OR,US,45.50516,-122.41273,http://www.littlecaesars.com
196,Arby's,Fast Food Restaurants,9575 Dyer St,El Paso,79924,TX,US,31.88498,-106.418612,"http://www.arbys.com,https://locations.arbys.com/us/tx/el-paso/9575-dyer-st.html,http://locations.arbys.com/us/tx/el-paso/9575-dyer-st.html,http://arbys.com"
197,Pizza Hut,Fast Food Restaurants,2202 N Richmond Rd,Wharton,77488,TX,US,29.33102,-96.09457,http://www.pizzahut.com
198,Burger King,Fast Food Restaurants,3120 W Fm 120,Denison,75020,TX,US,33.762134,-96.581587,"https://locations.bk.com/tx/denison/3120-f-m-120.html,https://www.bk.com"
199,McDonald's,Fast Food Restaurants,1705 Expressway 83,Penitas,78576,TX,US,26.243395,-98.4423,http://www.mcdonalds.com
200,Burger King,Fast Food Restaurant,2280 E Garrison St,Eagle Pass,78852,TX,US,28.70574,-100.48395,"https://locations.bk.com/tx/eagle-pass/2280-garrison-st.html,http://www.bk.com"
201,Chick-Fil-A,Fast Food Restaurants,2207 Veterans Blvd,Del Rio,78840,TX,US,29.38843,-100.90521,"http://www.chick-fil-a.com,http://chick-fil-a.com/delrio"
202,Burger King,Fast Food Restaurant,2208 Highway 21 E,Bryan,77803,TX,US,30.69488984,-96.36236943,http://www.bk.com
203,Schlotzsky's,Fast Food Restaurants,1216 W Henderson St,Cleburne,76033,TX,US,32.342149,-97.402765,http://www.schlotzskys.com
204,Arby's,"Restaurant, Fast Food Restaurant, and Sandwich Place",801 Ne Alsbury Blvd,Burleson,76028,TX,US,32.563248,-97.322393,"http://www.arbys.com,https://locations.arbys.com/us/tx/burleson/801-ne-alsbury-blvd.html,http://arbys.com"
205,Chick-Fil-A,Fast Food Restaurant,1105 N Burleson Blvd,Burleson,76028,TX,US,32.566362,-97.319315,"http://www.chick-fil-a.com/burleson,http://www.chick-fil-a.com"
206,Burger King,Fast Food Restaurant and Burger Joint,5301 Bellaire Blvd,Bellaire,77401,TX,US,29.70529415,-95.4730184,http://www.bk.com
207,Arby's,Fast Food Restaurant,3824 S Clack St,Abilene,79606,TX,US,32.405234,-99.764985,"http://www.arbys.com,https://locations.arbys.com/us/tx/abilene/3824-s-clack-st.html,http://locations.arbys.com/us/tx/abilene/3824-s-clack-st.html,http://arbys.com"
208,Golden Chick,American Restaurant and Fast Food Restaurant,2305 N Saint Marys St,Beeville,78102,TX,US,28.421414,-97.756843,"http://locations.goldenchick.com/tx/beeville/1001,http://goldenchick.com"
209,Dairy Queen,Fast Food Restaurants,90571 Main St,Pettus,78146,TX,US,28.847141,-97.44154,http://www.dairyqueen.com
210,Pizza Hut,Fast Food Restaurants,210 W Sinton St,Sinton,78387,TX,US,28.03704,-97.51219,http://www.pizzahut.com
211,Chicken Express,Fast Food Restaurants,96 Cannan Dr,Angleton,77515,TX,US,29.18105,-95.44666,http://www.chickene.com
212,McDonald's,Fast Food Restaurant and Playground,1890 Bethlehem Pike,Flourtown,19031,PA,US,40.111177,-75.214144,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
213,Arby's,Fast Food,707 Washington Ave,Chestertown,21620,MD,US,39.224652,-76.06993,"http://www.arbys.com,http://locations.arbys.com/us/md/chestertown/707-washington-ave.html"
214,Big House Burgers,Fast food restaurants,1201 E Main St,Alice,78332,TX,US,27.75366,-98.06131,"http://www.mybighouseonline.com,http://mybighouseonline.com"
215,Arby's,Fast Food,8586 S Orange Blossom Trl,Orlando,32809,FL,US,28.44004,-81.4037,"http://www.arbys.com/,http://locations.arbys.com/us/fl/orlando/8586-s-orange-blossom-trail.html"
